Time (s)	Speed (mph)	Speed (m/s)	Acceleration (m/s^2)	Fa (N)	Fr (N)	Ft (N)	PFt (W)
614	19.5	8.71728	-1.4752320000000005	177.92145901056386	1303.4	-19171.926540989443	0.0
615	16.2	7.242048	-1.475232	122.79739040823765	1303.4	-19227.05060959176	0.0
616	12.9	5.766816	-1.475232	77.86432608533315	1303.4	-19271.983673914667	0.0
617	9.6	4.291583999999999	-1.4752320000000003	43.12226604185025	1303.4	-19306.725733958152	0.0
618	6.3	2.8163519999999997	-1.4752319999999997	18.571210277789024	1303.4	-19331.276789722204	0.0
619	3.0	1.34112	-1.4081759999999999	4.2111587931494405	1303.4	-18406.852841206848	0.0
620	0.0	0.0	-0.67056	0.0	1303.4	-8084.4400000000005	0.0
621	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
622	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
623	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
624	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
625	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
626	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
627	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
628	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
629	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
630	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
631	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
632	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
633	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
634	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
635	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
636	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
637	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
638	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
639	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
640	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
641	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
642	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
643	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
644	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
645	0.0	0.0	0.44704	0.0	1303.4	7561.959999999999	0.0
646	2.0	0.89408	1.00584	1.8716261302886399	1303.4	15387.031626130289	13757.237236290568
647	4.5	2.01168	1.2964159999999998	9.47510728458624	1303.4	19462.699107284585	39152.722540142255
648	7.8	3.486912	1.2740639999999996	28.467433441690208	1303.4	19168.763433441683	66839.791241229
649	10.2	4.559807999999999	1.0505440000000001	48.68099564880751	1303.4	16059.696995648808	73229.13483833539
650	12.5	5.588	0.8493760000000004	73.1103957144	1303.4	13267.774395714405	74140.3233232521
651	14.0	6.25856	0.6258560000000002	91.70968038414335	1303.4	10157.093680384145	63568.780224304995
652	15.3	6.8397120000000005	0.7823199999999999	109.53224020981695	1303.4	12365.412240209816	84575.85848430997
653	17.5	7.8232	0.9611359999999998	143.296375600224	1303.4	14902.600375600221	116586.02325839565
654	19.6	8.761984	0.7823200000000003	179.75097355292098	1303.4	12435.630973552925	108960.79962017515
655	21.0	9.38784	0.5811519999999994	206.3467808643226	1303.4	9645.874780864315	90553.92910278926
656	22.2	9.924287999999999	0.5140959999999994	230.60305551286328	1303.4	8731.347055512855	86652.40280686156
657	23.3	10.416032	0.5140960000000003	254.0217774680999	1303.4	8754.765777468105	91189.92049061265
658	24.5	10.95248	0.4470400000000003	280.860896176439	1303.4	7842.820896176445	85898.33900895459
659	25.3	11.310112	0.2458720000000003	299.5022924341139	1303.4	5045.110292434118	57060.76245978262
660	25.6	11.444224	0.15646399999999971	306.6472251864908	1303.4	3800.543225186487	43494.267990716595
661	26.0	11.62304	0.1117600000000003	316.30481601878006	1303.4	3184.3448160187845	37011.767170378975
662	26.1	11.667744	0.0447040000000003	318.74260905348115	1303.4	2247.9986090534853	26229.07228279215
663	26.2	11.712448	0.022351999999999705	321.1897602188335	1303.4	1937.5177602188296	22693.07601563951
664	26.2	11.712448	0.04470399999999941	321.1897602188335	1303.4	2250.4457602188254	26358.228943383463
665	26.4	11.801855999999999	0.067056	326.11213694149257	1303.4	2568.2961369414925	30310.66117353977
666	26.5	11.84656	0.022352000000000594	328.58736249879934	1303.4	1944.9153624988078	23040.556536763877
667	26.5	11.84656	-0.1117600000000003	328.58736249879934	1303.4	67.34736249879529	797.8345706837283
668	26.0	11.62304	-0.2235200000000006	316.30481601878006	1303.4	-1509.5751839812283	0.0
669	25.5	11.399519999999999	-0.5364479999999991	304.25622280504695	1303.4	-5902.615777194942	0.0
670	23.6	10.550144000000001	-0.9164319999999995	260.60522238139026	1303.4	-11266.042777618604	0.0
671	21.4	9.566656	-1.139952000000001	214.28247565674639	1303.4	-14441.645524343268	0.0
672	18.5	8.27024	-1.1176000000000004	160.14101077282174	1303.4	-14182.858989227183	0.0
673	16.4	7.331455999999999	-0.8940799999999998	125.84814100060812	1303.4	-11087.87185899939	0.0
674	14.5	6.48208	-1.0728959999999996	98.37734847329662	1303.4	-13618.766651526697	0.0
675	11.6	5.185664	-1.296416	62.961503022909845	1303.4	-16783.46249697709	0.0
676	8.7	3.889248	-1.296416	35.41584545038678	1303.4	-16811.00815454961	0.0
677	5.8	2.592832	-1.1623039999999998	15.740375755727461	1303.4	-14953.11562424427	0.0
678	3.5	1.56464	-0.849376	5.73185502400896	1303.4	-10582.132144975993	0.0
679	2.0	0.89408	-0.78232	1.8716261302886399	1303.4	-9647.208373869711	0.0
680	0.0	0.0	-0.44704	0.0	1303.4	-4955.16	0.0
681	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
682	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
683	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
684	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
685	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
686	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
687	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
688	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
689	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
690	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
691	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
692	0.0	0.0	0.0	0.0	1303.4	1303.4	0.0
693	0.0	0.0	0.312928	0.0	1303.4	5684.392	0.0
694	1.4	0.625856	0.7376159999999999	0.9170968038414334	1303.4	11630.941096803841	7279.294271081264
695	3.3	1.4752319999999999	0.67056	5.095502139710821	1303.4	10696.335502139711	15779.57641549257
696	4.4	1.966976	0.715264	9.058670470597018	1303.4	11326.154670470596	22278.27440910357
697	6.5	2.90576	1.072896	19.769051001173754	1303.4	16343.713051001176	47490.90763507717
698	9.2	4.112768	1.072896	39.603608916907625	1303.4	16363.54760891691	67299.47497242998
699	11.3	5.051552	0.9611359999999998	59.74698514413911	1303.4	14819.050985144135	74859.20664210683
700	13.5	6.0350399999999995	0.737616	85.27596556127614	1303.4	11715.299965561275	70702.30390416092
701	14.6	6.526784	0.6482079999999999	99.73895648308162	1303.4	10478.050956483079	68387.97533395846
702	16.4	7.331455999999999	0.4693919999999996	125.84814100060812	1303.4	8000.7361410006015	58657.0449853557
703	16.7	7.465567999999999	0.02235200000000015	130.49445286904967	1303.4	1746.8224528690519	13041.021805820701
704	16.5	7.37616	-0.044703999999999855	127.38755349277054	1303.4	804.9315534927727	5937.3039276112495
705	16.5	7.37616	0.3799839999999999	127.38755349277054	1303.4	6750.563553492768	49793.23686073121
706	18.2	8.136128	0.6035039999999996	154.98935984920226	1303.4	9907.445359849196	80608.24360073912
707	19.2	8.583167999999999	0.4246880000000006	172.489064167401	1303.4	7421.521064167409	63700.162109287645
708	20.1	8.985504	0.5140960000000003	189.03891822447838	1303.4	8689.782918224482	78082.07917083777
709	21.5	9.61136	0.536448	216.2897946814809	1303.4	9029.961794681481	86790.2135949298
710	22.5	10.0584	0.2235200000000006	236.877682114656	1303.4	4669.557682114664	46968.27898978214
711	22.5	10.0584	-0.08940799999999971	236.877682114656	1303.4	288.56568211466015	2902.5090569820977
712	22.1	9.879584000000001	0.04470399999999941	228.5302295735687	1303.4	2157.7862295735604	21318.03030911528
713	22.7	10.147808	0.26822399999999913	241.10755716910828	1303.4	5299.643557169096	53779.76528658901
714	23.3	10.416032	0.1788160000000003	254.0217774680999	1303.4	4060.8457774681046	42297.89956517266
715	23.5	10.50544	-0.17881599999999942	258.40138261297534	1303.4	-941.6226173870164	0.0
716	22.5	10.0584	-0.42468799999999973	236.877682114656	1303.4	-4405.35431788534	0.0
717	21.6	9.656064	-0.4470400000000003	218.306471836867	1303.4	-4736.8535281631375	0.0
718	20.5	9.16432	-0.804672	196.63772031345022	1303.4	-9765.370279686551	0.0
719	18.0	8.04672	-1.2293600000000002	151.60171655337984	1303.4	-15756.038283446624	0.0
720	15.0	6.7056	-1.34112	105.27896982873598	1303.4	-17367.001030171265	0.0
721	12.0	5.36448	-1.3411199999999996	67.37854069039105	1303.4	-17404.901459309604	0.0
722	9.0	4.02336	-1.2964160000000002	37.90042913834496	1303.4	-16808.523570861656	0.0
723	6.2	2.771648	-1.00584	17.986327112073827	1303.4	-12760.373672887927	0.0
724	4.5	2.01168	-0.7152639999999999	9.47510728458624	1303.4	-8700.820892715412	0.0
725	3.0	1.34112	-0.536448	4.2111587931494405	1303.4	-6202.660841206851	0.0
726	2.1	0.9387840000000001	-0.5588000000000001	2.063467808643226	1303.4	-6517.736532191357	0.0
727	0.5	0.22352	-0.35763200000000006	0.11697663314303999	1303.4	-3703.3310233668576	0.0
728	0.5	0.22352	0.603504	0.11697663314303999	1303.4	9752.572976633142	2179.8951117370398
729	3.2	1.430528	1.3411199999999999	4.791362893538919	1303.4	20083.871362893537	28730.540333017365
730	6.5	2.90576	1.4305279999999998	19.769051001173754	1303.4	21350.561051001172	62039.60627955716
731	9.6	4.291583999999999	1.34112	43.12226604185025	1303.4	20122.20226604185	86356.12128970894
732	12.5	5.588	0.9834880000000004	73.1103957144	1303.4	15145.342395714406	84632.1733072521
733	14.0	6.25856	0.7823199999999999	91.70968038414335	1303.4	12347.589680384142	77278.13087006498
734	16.0	7.15264	0.8940800000000002	119.78407233847295	1303.4	13940.304072338475	99709.97651997107
735	18.0	8.04672	0.804672	151.60171655337984	1303.4	12720.40971655338	102357.57527438442
736	19.6	8.761984	0.7823199999999995	179.75097355292098	1303.4	12435.630973552912	108960.79962017504
737	21.5	9.61136	0.7823200000000003	216.2897946814809	1303.4	12472.169794681486	119874.51387780983
738	23.1	10.326624	0.67056	249.6796048458303	1303.4	10940.91960484583	112982.76297347147
739	24.5	10.95248	0.5364479999999991	280.860896176439	1303.4	9094.532896176428	99607.6896547144
740	25.5	11.399519999999999	0.4470400000000003	304.25622280504695	1303.4	7866.216222805051	89671.08915619063
741	26.5	11.84656	0.3576320000000006	328.58736249879934	1303.4	6638.8353624988085	78647.36145196388
742	27.1	12.114784	0.2458720000000003	343.63523658632	1303.4	5089.243236586324	61655.08253470422
743	27.6	12.338304	0.17881599999999942	356.4324802521686	1303.4	4163.256480252161	51367.524083321165
744	27.9	12.472415999999999	0.15646399999999971	364.223124019495	1303.4	3858.119124019491	48120.06669232668
745	28.3	12.651232	0.1564640000000006	374.7416628717172	1303.4	3868.6376628717258	48943.03259692799
746	28.6	12.785344	0.067056	382.72882738272403	1303.4	2624.912827382724	33560.41346810075
747	28.6	12.785344	-0.067056	382.72882738272403	1303.4	747.344827382724	9555.060704708747
748	28.3	12.651232	-0.0894080000000006	374.7416628717172	1303.4	426.42966287170884	5394.860596671775
749	28.2	12.606527999999999	-0.067056	372.09799096268443	1303.4	736.7139909626844	9287.405555062827
750	28.0	12.51712	-0.15646399999999971	366.8387215365734	1303.4	-520.2572784634226	0.0
751	27.5	12.2936	-0.268224	353.85431525769593	1303.4	-2097.8816847423045	0.0
752	26.8	11.980672	-0.4470400000000003	336.0691879546282	1303.4	-4619.090812045377	0.0
753	25.5	11.399519999999999	-0.737616	304.25622280504695	1303.4	-8718.967777194954	0.0
754	23.5	10.50544	-0.8940799999999998	258.40138261297534	1303.4	-10955.318617387022	0.0
755	21.5	9.61136	-1.00584	216.2897946814809	1303.4	-12562.07020531852	0.0
756	19.0	8.49376	-1.1176	168.91425825854975	1303.4	-14174.08574174145	0.0
757	16.5	7.37616	-0.9164319999999999	127.38755349277054	1303.4	-11399.260446507229	0.0
758	14.9	6.660896	-0.8940799999999998	103.87992929634522	1303.4	-11109.840070703653	0.0
759	12.5	5.588	-1.2293600000000002	73.1103957144	1303.4	-15834.529604285604	0.0
760	9.4	4.202176	-1.408176	41.344221218076044	1303.4	-18369.719778781924	0.0
761	6.2	2.771648	-1.4305279999999998	17.986327112073827	1303.4	-18706.00567288792	0.0
762	3.0	1.34112	-1.050544	4.2111587931494405	1303.4	-13400.00484120685	0.0
763	1.5	0.67056	-0.33528	1.0527896982873601	1303.4	-3389.4672103017124	0.0
764	1.5	0.67056	-0.22352000000000002	1.0527896982873601	1303.4	-1824.827210301713	0.0
765	0.5	0.22352	-0.33528	0.11697663314303999	1303.4	-3390.403023366857	0.0
766	0.0	0.0	0.5588000000000001	0.0	1303.4	9126.6	0.0
767	3.0	1.34112	1.4081759999999999	4.2111587931494405	1303.4	21022.07515879315	28193.125436960672
768	6.3	2.8163519999999997	1.4752319999999997	18.571210277789024	1303.4	21975.219210277788	61889.95257330426
769	9.6	4.291583999999999	1.4752320000000003	43.12226604185025	1303.4	21999.770266041854	94413.86207742096
770	12.9	5.766816	1.3858240000000004	77.86432608533315	1303.4	20782.800326085337	119850.58544527415
771	15.8	7.063232	1.0281919999999998	116.80818679131401	1303.4	15814.89618679131	111704.28082322236
772	17.5	7.8232	0.5811519999999999	143.296375600224	1303.4	9582.824375600223	74968.35165519567
773	18.4	8.225536	0.4470400000000003	158.4144356676305	1303.4	7720.374435667636	63504.21785406383
774	19.5	8.71728	0.5140959999999994	177.92145901056386	1303.4	8678.665459010555	75654.35683252354
775	20.7	9.253727999999999	0.5587999999999997	200.49327014184476	1303.4	9327.09327014184	86310.3841525231
776	22.0	9.83488	0.5588000000000006	226.46676176492542	1303.4	9353.066761764934	91986.28923394672
777	23.2	10.371328	0.67056	251.84601209163938	1303.4	10943.086012091639	113494.33436361435
778	25.0	11.176	0.737616	292.4415828576	1303.4	11922.4655828576	133245.47535401653
779	26.5	11.84656	0.5587999999999997	328.58736249879934	1303.4	9455.187362498795	112011.44440108372
780	27.5	12.2936	0.33528	353.85431525769593	1303.4	6351.174315257696	78078.79656205201
781	28.0	12.51712	0.1788160000000003	366.8387215365734	1303.4	4173.662721536578	52242.237124999934
782	28.3	12.651232	0.20116799999999913	374.7416628717172	1303.4	4494.493662871705	56860.88205151973
783	28.9	12.919455999999998	0.13411199999999912	390.8002150695936	1303.4	3571.7682150695814	46145.30229678999
784	28.9	12.919455999999998	0.0	390.8002150695936	1303.4	1694.2002150695937	21888.14513378215
785	28.9	12.919455999999998	-0.022351999999998817	390.8002150695936	1303.4	1381.2722150696102	17845.285606614365
786	28.8	12.874752	-0.08940799999999971	388.1003943766524	1303.4	439.7883943766566	5662.166510077648
787	28.5	12.740639999999999	-0.1117600000000003	380.0570810817369	1303.4	118.8170810817328	1513.805655913168
788	28.3	12.651232	-0.04470399999999941	374.7416628717172	1303.4	1052.2856628717254	13312.710051263984
789	28.3	12.651232	0.0	374.7416628717172	1303.4	1678.1416628717172	21230.559505855883
790	28.3	12.651232	-0.022352000000000594	374.7416628717172	1303.4	1365.213662871709	17271.634778559775
791	28.2	12.606527999999999	-0.15646399999999971	372.09799096268443	1303.4	-514.9980090373115	0.0
792	27.6	12.338304	-0.15646399999999971	356.4324802521686	1303.4	-530.6635197478272	0.0
793	27.5	12.2936	-0.022352000000000594	353.85431525769593	1303.4	1344.3263152576878	16526.609989251912
794	27.5	12.2936	0.0	353.85431525769593	1303.4	1657.254315257696	20373.62165005201
795	27.5	12.2936	0.0	353.85431525769593	1303.4	1657.254315257696	20373.62165005201
796	27.5	12.2936	0.0	353.85431525769593	1303.4	1657.254315257696	20373.62165005201
797	27.5	12.2936	0.0	353.85431525769593	1303.4	1657.254315257696	20373.62165005201
798	27.5	12.2936	0.022352000000000594	353.85431525769593	1303.4	1970.1823152577044	24220.633310852114
799	27.6	12.338304	0.1117600000000003	356.4324802521686	1303.4	3224.4724802521728	39784.52170098531
800	28.0	12.51712	0.20116799999999913	366.8387215365734	1303.4	4486.5907215365605	56159.19445235971
801	28.5	12.740639999999999	0.44703999999999944	380.0570810817369	1303.4	7942.017081081729	101186.38050391311
802	30.0	13.4112	0.5588000000000006	421.1158793149439	1303.4	9547.715879314952	128046.32720066867
803	31.0	13.85824	0.4470400000000003	449.65817780184574	1303.4	8011.618177801851	111026.92749634072
804	32.0	14.30528	0.44703999999999944	479.1362893538918	1303.4	8041.096289353884	115030.13392616832
805	33.0	14.75232	0.22351999999999972	509.55021397108214	1303.4	4942.230213971078	72909.3616301698
806	33.0	14.75232	0.1341120000000009	509.55021397108214	1303.4	3690.5182139710946	54443.70565833006
807	33.6	15.020544000000001	0.2235200000000006	528.2477590126658	1303.4	4960.927759012675	74515.83368507128
808	34.0	15.19936	0.15646399999999883	540.8999516534169	1303.4	4034.7959516534006	61326.31619572263
809	34.3	15.333471999999999	0.0447040000000003	550.4873565058205	1303.4	2479.7433565058245	38023.07532416807
810	34.2	15.288768000000001	-0.06705599999999912	547.2821967577013	1303.4	911.8981967577138	13941.79996984704
811	34.0	15.19936	-0.0447040000000003	540.8999516534169	1303.4	1218.4439516534128	18519.568261002816
812	34.0	15.19936	-0.022352000000000594	540.8999516534169	1303.4	1531.3719516534088	23275.873587082755
813	33.9	15.154656	-0.08940799999999971	537.7228662972519	1303.4	589.4108662972561	8932.318921396909
814	33.6	15.020544000000001	-0.17881599999999942	528.2477590126658	1303.4	-671.7762409873258	0.0
815	33.1	14.797024	-0.1341120000000009	512.6430761513842	1303.4	-61.52492384862808	0.0
816	33.0	14.75232	-0.134112	509.55021397108214	1303.4	-64.61778602891809	0.0
817	32.5	14.5288	-0.22351999999999972	494.226275029344	1303.4	-1331.653724970652	0.0
818	32.0	14.30528	-0.1341120000000009	479.1362893538918	1303.4	-95.0317106461207	0.0
819	31.9	14.260575999999999	-0.08940799999999971	476.14636661075565	1303.4	527.8343666107598	7527.222100464603
820	31.6	14.126464	-0.08940799999999971	467.23274716525606	1303.4	518.9207471652603	7330.515253683152
821	31.5	14.08176	-0.22351999999999972	464.28025694472564	1303.4	-1361.5997430552702	0.0
822	30.6	13.679424000000001	-0.33528	438.1289608392678	1303.4	-2952.391039160732	0.0
823	30.0	13.4112	-0.1564640000000006	421.1158793149439	1303.4	-465.9801206850643	0.0
824	29.9	13.366496	-0.022351999999999705	418.31311918483675	1303.4	1408.7851191848408	18830.520660443697
825	29.9	13.366496	0.0	418.31311918483675	1303.4	1721.7131191848368	23013.271520731643
826	29.9	13.366496	0.0	418.31311918483675	1303.4	1721.7131191848368	23013.271520731643
827	29.9	13.366496	-0.067056	418.31311918483675	1303.4	782.9291191848367	10465.018939867643
828	29.6	13.232384	-0.08940799999999971	409.96098757842367	1303.4	461.64898757842786	6108.716676848988
829	29.5	13.18768	-0.022351999999999705	407.19565997092224	1303.4	1397.6676599709265	18431.99384604539
830	29.5	13.18768	-0.0447040000000003	407.19565997092224	1303.4	1084.7396599709182	14305.199519005278
831	29.3	13.098272	-0.1341120000000009	401.69307914787356	1303.4	-172.4749208521389	0.0
832	28.9	12.919455999999998	-0.2458720000000003	390.8002150695936	1303.4	-1748.0077849304103	0.0
833	28.2	12.606527999999999	-0.26822399999999913	372.09799096268443	1303.4	-2079.638009037303	0.0
834	27.7	12.383008	-0.268224	359.02000337729265	1303.4	-2092.7159966227077	0.0
835	27.0	12.070079999999999	-0.4917440000000006	341.10386224510455	1303.4	-5239.912137754904	0.0
836	25.5	11.399519999999999	-0.737616	304.25622280504695	1303.4	-8718.967777194954	0.0
837	23.7	10.594847999999999	-0.7823199999999995	262.81842028045645	1303.4	-9386.261579719536	0.0
838	22.0	9.83488	-0.7152639999999995	226.46676176492542	1303.4	-8483.829238235068	0.0
839	20.5	9.16432	-0.6258560000000006	196.63772031345022	1303.4	-7261.946279686559	0.0
840	19.2	8.583167999999999	-0.2905760000000006	172.489064167401	1303.4	-2592.1749358326074	0.0
841	19.2	8.583167999999999	0.2011680000000009	172.489064167401	1303.4	4292.241064167414	36841.02615024769
842	20.1	8.985504	0.3799840000000003	189.03891822447838	1303.4	6812.214918224483	61211.18439656577
843	20.9	9.343136	0.2905759999999997	204.3862524928452	1303.4	5575.850252492841	52095.927224674946
844	21.4	9.566656	0.2458720000000003	214.28247565674639	1303.4	4959.890475656751	47449.56597828451
845	22.0	9.83488	0.268224	226.46676176492542	1303.4	5285.002761764927	51977.367961626645
846	22.6	10.103104	0.268224	238.98794057655644	1303.4	5297.523940576557	53521.435314134775
847	23.2	10.371328	0.3129280000000003	251.84601209163938	1303.4	5936.238012091644	61566.671509470405
848	24.0	10.72896	0.402336	269.5141627615642	1303.4	7205.618162761564	77308.78904354232
849	25.0	11.176	0.44703999999999944	292.4415828576	1303.4	7854.401582857592	87780.79209001645
850	26.0	11.62304	0.35763199999999973	316.30481601878006	1303.4	6626.552816018777	77020.68844269888
851	26.6	11.891264	0.134112	331.0719461867575	1303.4	3512.039946186758	41762.59417865253
852	26.6	11.891264	0.0447040000000003	331.0719461867575	1303.4	2260.327946186762	26878.15633468458
853	26.8	11.980672	0.08940799999999971	336.0691879546282	1303.4	2891.181187954624	34638.2935054547
854	27.0	12.070079999999999	0.08940799999999971	341.10386224510455	1303.4	2896.2158622451007	34957.557154567345
855	27.2	12.159488	0.1788160000000003	346.1759690581868	1303.4	4152.999969058192	50498.35328776345
856	27.8	12.427712	0.201168	361.6168846330681	1303.4	4481.368884633068	55693.16186398099
857	28.1	12.561824	0.2235200000000006	369.46367718430326	1303.4	4802.143677184312	60323.68369550214
858	28.8	12.874752	0.17881599999999942	388.1003943766524	1303.4	4194.924394376644	54008.61123634949
859	28.9	12.919455999999998	0.04470399999999941	390.8002150695936	1303.4	2320.0562150695855	29973.864188118045
860	29.0	12.96416	0.04470400000000119	393.5093938931865	1303.4	2322.765393893203	30112.702208894505
861	29.1	13.008864	0.0	396.22793084743086	1303.4	1699.627930847431	22110.228602995634
862	29.0	12.96416	-0.2235200000000006	393.5093938931865	1303.4	-1432.370606106822	0.0
863	28.1	12.561824	-0.33528	369.46367718430326	1303.4	-3021.0563228156966	0.0
864	27.5	12.2936	-0.2458720000000003	353.85431525769593	1303.4	-1784.9536847423083	0.0
865	27.0	12.070079999999999	-0.37998399999999943	341.10386224510455	1303.4	-3675.2721377548874	0.0
866	25.8	11.533632	-0.44703999999999944	311.4573043413326	1303.4	-4643.70269565866	0.0
867	25.0	11.176	-0.2905760000000006	292.4415828576	1303.4	-2472.222417142408	0.0
868	24.5	10.95248	-0.0447040000000003	280.860896176439	1303.4	958.4048961764349	10496.91045727448
869	24.8	11.086592	0.1341120000000009	287.78123379318123	1303.4	3468.749233793194	38456.60750537775
870	25.1	11.220704000000001	0.15646399999999971	294.78579458578656	1303.4	3788.6817945857824	42511.67696723587
871	25.5	11.399519999999999	0.13411199999999912	304.25622280504695	1303.4	3485.224222805035	39729.88323235045
872	25.7	11.488928	0.1564640000000006	309.0475856985859	1303.4	3802.9435856985942	43691.74504415298
873	26.2	11.712448	0.268224	321.1897602188335	1303.4	5379.725760218835	63009.75822082357
874	26.9	12.025376	0.2905759999999997	338.58184603454066	1303.4	5710.045846034536	68665.4482758034
875	27.5	12.2936	0.201168	353.85431525769593	1303.4	4473.606315257696	54996.72659725201
876	27.8	12.427712	0.201168	361.6168846330681	1303.4	4481.368884633068	55693.16186398099
877	28.4	12.695936	0.268224	377.3946929114013	1303.4	5435.930692911401	69014.2281776388
878	29.0	12.96416	0.1788160000000003	393.5093938931865	1303.4	4200.333393893191	54453.79417177435
879	29.2	13.053568	0.022352000000000594	398.9558259323265	1303.4	2015.2838259323348	26306.644461107895
880	29.1	13.008864	-0.0447040000000003	396.22793084743086	1303.4	1073.7719308474268	13968.55301541158
881	29.0	12.96416	-0.04470400000000119	393.5093938931865	1303.4	1071.0533938931699	13885.307566974077
882	28.9	12.919455999999998	-0.1117600000000003	390.8002150695936	1303.4	129.5602150695895	1673.8474979420982
883	28.5	12.740639999999999	-0.17881599999999942	380.0570810817369	1303.4	-819.9669189182546	0.0
884	28.1	12.561824	-0.11175999999999942	369.46367718430326	1303.4	108.22367718431133	1359.4867854221345
885	28.0	12.51712	-0.022351999999999705	366.8387215365734	1303.4	1357.3107215365776	16989.621178759928
886	28.0	12.51712	-0.08940799999999971	366.8387215365734	1303.4	418.5267215365776	5238.749196679926
887	27.6	12.338304	-0.1788160000000003	356.4324802521686	1303.4	-843.5915197478357	0.0
888	27.2	12.159488	-0.2235200000000006	346.1759690581868	1303.4	-1479.7040309418217	0.0
889	26.6	11.891264	-0.0447040000000003	331.0719461867575	1303.4	1008.6159461867534	11993.718490716477
890	27.0	12.070079999999999	0.201168	341.10386224510455	1303.4	4460.8558622451055	53842.887125767396
891	27.5	12.2936	0.1788160000000003	353.85431525769593	1303.4	4160.678315257701	51149.714936452074
892	27.8	12.427712	0.1117600000000003	361.6168846330681	1303.4	3229.6568846330724	40137.24562103705
893	28.0	12.51712	0.0	366.8387215365734	1303.4	1670.2387215365734	20906.578506119873
894	27.8	12.427712	0.0	361.6168846330681	1303.4	1665.0168846330682	20692.350317357
895	28.0	12.51712	0.0447040000000003	366.8387215365734	1303.4	2296.0947215365777	28740.493160839927
896	28.0	12.51712	0.0	366.8387215365734	1303.4	1670.2387215365734	20906.578506119873
897	28.0	12.51712	-0.067056	366.8387215365734	1303.4	731.4547215365734	9155.706524039873
898	27.7	12.383008	-0.1341120000000009	359.02000337729265	1303.4	-215.1479966227198	0.0
899	27.4	12.248895999999998	-0.1788160000000003	351.28550839387475	1303.4	-848.7384916061296	0.0
900	26.9	12.025376	-0.17881599999999942	338.58184603454066	1303.4	-861.4421539654509	0.0
901	26.6	11.891264	-0.08940799999999971	331.0719461867575	1303.4	382.7599461867617	4551.499568732576
902	26.5	11.84656	-0.022351999999999705	328.58736249879934	1303.4	1319.0593624988035	15626.315881403825
903	26.5	11.84656	0.0	328.58736249879934	1303.4	1631.9873624987995	19333.43620908378
904	26.5	11.84656	-0.0447040000000003	328.58736249879934	1303.4	1006.1313624987952	11919.195553723726
905	26.3	11.757152	-0.067056	323.64626951483734	1303.4	688.2622695148373	8092.004118550908
906	26.2	11.712448	-0.022351999999999705	321.1897602188335	1303.4	1311.6617602188376	15362.770160151604
907	26.2	11.712448	-0.06705600000000089	321.1897602188335	1303.4	685.8057602188211	8032.464304663411
908	25.9	11.578335999999998	-0.134112	313.8763811147306	1303.4	-260.2916188852696	0.0
909	25.6	11.444224	-0.06705599999999912	306.6472251864908	1303.4	671.2632251865033	7682.086711996785
910	25.6	11.444224	0.06705599999999912	306.6472251864908	1303.4	2548.8312251864786	29169.395479228504
911	25.9	11.578335999999998	0.0447040000000003	313.8763811147306	1303.4	2243.132381114735	25971.74040102645
912	25.8	11.533632	-0.08940799999999971	311.4573043413326	1303.4	363.1453043413368	4188.3843028009815
913	25.5	11.399519999999999	-0.268224	304.25622280504695	1303.4	-2147.4797771949534	0.0
914	24.6	10.997184	-0.44703999999999944	283.1583172513684	1303.4	-4672.001682748623	0.0
915	23.5	10.50544	-0.5364480000000009	258.40138261297534	1303.4	-5948.470617387038	0.0
